run_id,episode_id,seed,tick,action_source,action_selected,forced_action,pre_ball_pos_x,pre_ball_pos_y,pre_ball_pos_z,pre_ball_vel_x,pre_ball_vel_y,pre_ball_vel_z,pre_owner_id,pre_teammate_1_x,pre_teammate_1_y,pre_teammate_2_x,pre_teammate_2_y,pre_pass_direction_x,pre_pass_direction_y,post_event_code,post_event_name,post_ball_pos_x,post_ball_pos_y,post_ball_pos_z,post_ball_vel_x,post_ball_vel_y,post_ball_vel_z,post_owner_id,post_last_kicked_by,post_teammate_1_x,post_teammate_1_y,post_teammate_1_vel_x,post_teammate_1_vel_y,post_teammate_2_x,post_teammate_2_y,post_teammate_2_vel_x,post_teammate_2_vel_y,mask_sum,pass_legal,shot_legal,has_ball,reward,terminated,truncated
pass_diag_2026-09-18,0,999,0,forced,7,11,0.24699057638645172,0.013477941043674946,0.0,0.0,0.0,0.0,left_1,0.4456634223461151,-0.212310329079628,0.4047645330429077,0.22799386084079742,1.0,0.0,5,pass,0.2910155951976776,0.013477941043674946,0.0,127.45237731933594,0.0,0.0,,,0.4456634223461151,-0.20879033207893372,0.0,0.211200008392334,0.4047645330429077,0.2315138578414917,0.0,0.211200008392334,15,0,0,False,-0.005,False,False
pass_diag_2026-09-18,0,999,1,policy,8,,,,,,,,,,,,,,,0,,0.3334996998310089,0.013477941043674946,0.0,122.99153900146484,0.0,0.0,,,0.4431743919849396,-0.20366130769252777,-0.1493409538269043,0.30774095535278323,0.40227553248405457,0.23664288222789764,-0.1493409538269043,0.30774095535278323,15,0,0,False,-0.005899,False,False
pass_diag_2026-09-18,0,999,2,policy,8,,,,,,,,,,,,,,,0,,0.3744968771934509,0.013477941043674946,0.0,118.68683624267578,0.0,0.0,,,0.43881863355636597,-0.19732552766799927,-0.26134666442871096,0.3801466751098633,0.39791974425315857,0.24297864735126495,-0.26134666442871096,0.3801466751098633,15,0,0,False,-0.005911,False,False
pass_diag_2026-09-18,0,999,3,policy,8,,,,,,,,,,,,,,,0,,0.4140591621398926,0.013477941043674946,0.0,114.53279876708984,0.0,0.0,,,0.4330627918243408,-0.19008468091487885,-0.3453509521484375,0.4344509506225586,0.3921639025211334,0.2502194941043854,-0.3453509521484375,0.4344509506225586,15,0,0,False,-0.00506,False,False
pass_diag_2026-09-18,0,999,4,policy,8,,,,,,,,,,,,,,,0,,0.1647901087999344,-0.029586834833025932,0.0,-7.205700874328613,7.205700874328613,0.0,left_1,,0.462240606546402,-0.18937627971172333,-0.1493409538269043,0.1493409538269043,0.4562017023563385,0.18541333079338074,-0.1493409538269043,0.1493409538269043,18,1,1,True,-0.08623,False,False
pass_diag_2026-09-18,0,999,5,policy,7,,,,,,,,,,,,,,,0,,0.0746295377612114,0.06057373806834221,0.0,-83.92427062988281,83.92427062988281,0.0,,,0.45846933126449585,-0.17253699898719788,0.037430999279022215,0.4615290069580078,0.4524304270744324,0.2022526115179062,0.037430999279022215,0.4615290069580078,15,0,0,False,-0.007093,False,False
pass_diag_2026-09-18,0,999,6,policy,7,,,,,,,,,,,,,,,0,,-0.006391646806150675,0.14159493148326874,0.0,-75.41704559326172,75.41704559326172,0.0,,,0.44268202781677246,-0.14856362342834473,-0.2957965087890625,0.6310352706909179,0.436643123626709,0.22622598707675934,-0.2957965087890625,0.6310352706909179,15,0,0,False,-0.006706,False,False
pass_diag_2026-09-18,0,999,7,policy,7,,,,,,,,,,,,,,,0,,-0.0791998878121376,0.2144031673669815,0.0,-67.77217864990234,67.77217864990234,0.0,,,0.43145865201950073,-0.12557077407836914,-0.07132915496826171,0.551338005065918,0.42541974782943726,0.24921885132789612,-0.07132915496826171,0.551338005065918,15,0,0,False,-0.006631,False,False
pass_diag_2026-09-18,0,999,8,policy,7,,,,,,,,,,,,,,,0,,-0.14462772011756897,0.2798309922218323,0.0,-60.90225601196289,60.90225601196289,0.0,,,0.42672377824783325,-0.104881651699543,0.02336801290512085,0.5177157211303711,0.4206848740577698,0.26990795135498047,0.02336801290512085,0.5177157211303711,15,0,0,False,-0.006559,False,False
pass_diag_2026-09-18,0,999,9,policy,7,,,,,,,,,,,,,,,0,,-0.20342326164245605,0.33862653374671936,0.0,-54.72872543334961,54.72872543334961,0.0,,,0.4105299711227417,-0.07928413152694702,-0.3017293357849121,0.6547389984130859,0.4186873733997345,0.2896251976490021,0.06331838130950927,0.5035313034057617,15,0,0,False,-0.006215,False,False
