run_id,episode_id,seed,tick,action_source,action_selected,forced_action,pre_ball_pos_x,pre_ball_pos_y,pre_ball_pos_z,pre_ball_vel_x,pre_ball_vel_y,pre_ball_vel_z,pre_owner_id,pre_teammate_1_x,pre_teammate_1_y,pre_teammate_2_x,pre_teammate_2_y,pre_pass_direction_x,pre_pass_direction_y,post_event_code,post_event_name,post_ball_pos_x,post_ball_pos_y,post_ball_pos_z,post_ball_vel_x,post_ball_vel_y,post_ball_vel_z,post_owner_id,post_last_kicked_by,post_teammate_1_x,post_teammate_1_y,post_teammate_1_vel_x,post_teammate_1_vel_y,post_teammate_2_x,post_teammate_2_y,post_teammate_2_vel_x,post_teammate_2_vel_y,mask_sum,pass_legal,shot_legal,has_ball,reward,terminated,truncated
pass_diag_2026-09-18,0,123,0,forced,5,11,0.22872516512870789,-0.03214564174413681,0.0,0.0,0.0,0.0,left_1,0.4375791549682617,-0.1866646111011505,0.4863680601119995,0.2629093527793884,0.8095614522462279,-0.5870351395248657,5,pass,0.26411697268486023,-0.0583299957215786,0.0,102.45929718017578,-75.80369567871094,0.0,,,0.4410991668701172,-0.1866646111011505,0.211200008392334,0.0,0.4898880422115326,0.2629093527793884,0.211200008392334,0.0,15,0,0,False,-0.005,False,False
pass_diag_2026-09-18,0,123,1,policy,7,,,,,,,,,,,,,,,0,,0.2982700765132904,-0.08359789103269577,0.0,98.87322235107422,-73.15056610107422,0.0,,,0.4437391459941864,-0.18314461410045624,0.1584000015258789,0.211200008392334,0.4925280511379242,0.2664293646812439,0.1584000015258789,0.211200008392334,15,0,0,False,-0.005877,False,False
pass_diag_2026-09-18,0,123,2,policy,7,,,,,,,,,,,,,,,0,,0.3312278091907501,-0.10798141360282898,0.0,95.41265869140625,-70.59030151367188,0.0,,,0.4457191526889801,-0.17698460817337036,0.11880000114440918,0.36959999084472656,0.4945080578327179,0.2725893557071686,0.11880000114440918,0.36959999084472656,15,0,0,False,-0.00536,False,False
pass_diag_2026-09-18,0,123,3,policy,17,,,,,,,,,,,,,,,0,,0.3630320429801941,-0.13151150941848755,0.0,92.07321166992188,-68.11963653564453,0.0,,,0.4472041726112366,-0.16884461045265198,0.08909999847412109,0.4884000015258789,0.495993047952652,0.28072935342788696,0.08909999847412109,0.4884000015258789,15,0,0,False,-0.004168,False,False
pass_diag_2026-09-18,0,123,4,policy,17,,,,,,,,,,,,,,,0,,0.39372310042381287,-0.15421806275844574,0.0,88.85065460205078,-65.7354507446289,0.0,,,0.44831791520118713,-0.1592196226119995,0.06682499885559082,0.5775,0.49710679054260254,0.2903543710708618,0.06682499885559082,0.5775,15,0,0,False,-0.004255,False,False
pass_diag_2026-09-18,0,123,5,policy,17,,,,,,,,,,,,,,,14,pass_completed,0.42333999276161194,-0.17612987756729126,0.0,85.74088287353516,-63.43470764160156,0.0,left_2,,0.44915321469306946,-0.1484808623790741,0.050118751525878906,0.6443250274658203,0.49794211983680725,0.30109310150146484,0.050118751525878906,0.6443250274658203,15,0,0,False,0.046653,False,False
pass_diag_2026-09-18,0,123,6,policy,17,,,,,,,,,,,,,,,0,,0.4497797191143036,-0.11190680414438248,0.0,1.8136723041534424,33.50691223144531,0.0,left_2,,0.4497797191143036,-0.13690680265426636,0.03758906364440918,0.6944437408447266,0.498568594455719,0.3126671612262726,0.03758906364440918,0.6944437408447266,15,0,0,False,0.055993,False,False
pass_diag_2026-09-18,0,123,7,policy,8,,,,,,,,,,,,,,,0,,0.43008288741111755,-0.10805957019329071,0.0,-5.845446586608887,32.33588409423828,0.0,left_2,,0.44776055216789246,-0.1257372349500656,-0.12114915847778321,0.6701737976074219,0.49654945731163025,0.3238367438316345,-0.12114915847778321,0.6701737976074219,15,0,0,False,0.01692,False,False
pass_diag_2026-09-18,0,123,8,policy,5,,,,,,,,,,,,,,,0,,0.47476619482040405,-0.11736007034778595,0.0,5.806314945220947,24.25191307067871,0.0,left_2,,0.4497661888599396,-0.11736007034778595,0.120338134765625,0.5026303100585937,0.49855509400367737,0.3322139084339142,0.120338134765625,0.5026303100585937,15,0,0,False,0.043263,False,False
pass_diag_2026-09-18,0,123,9,policy,17,,,,,,,,,,,,,,,0,,0.47979041934013367,-0.1110771894454956,0.0,14.545136451721191,18.188934326171875,0.0,left_2,,0.4547904133796692,-0.1110771894454956,0.30145360946655275,0.3769727325439453,0.503579318523407,0.33849677443504333,0.30145360946655275,0.3769727325439453,15,0,0,False,0.023125,False,False
pass_diag_2026-09-18,0,123,10,policy,17,,,,,,,,,,,,,,,0,,0.48707857728004456,-0.10636503249406815,0.0,21.099252700805664,13.641700744628906,0.0,left_2,,0.46207860112190247,-0.10636503249406815,0.4372901916503906,0.28272954940795897,0.5108674764633179,0.3432089388370514,0.4372901916503906,0.28272954940795897,15,0,0,False,0.022468,False,False
pass_diag_2026-09-18,0,123,11,policy,17,,,,,,,,,,,,,,,0,,0.4960647225379944,-0.1028309091925621,0.0,26.01483917236328,10.23127555847168,0.0,left_2,,0.4710647165775299,-0.1028309091925621,0.5391676330566406,0.21204717636108397,0.5198535919189453,0.34674307703971863,0.5391676330566406,0.21204717636108397,15,0,0,False,0.022004,False,False
pass_diag_2026-09-18,0,123,12,policy,17,,,,,,,,,,,,,,,7,tackle,0.49745097756385803,-0.12278281152248383,0.004999999888241291,4.108846664428711,-59.13743209838867,14.844444274902344,left_2,,0.48132431507110596,-0.10018032044172287,0.6155757522583007,0.1590353775024414,0.5301132202148438,0.34939366579055786,0.6155757522583007,0.1590353775024414,15,0,0,False,0.024652,False,False
pass_diag_2026-09-18,0,123,13,policy,1,,,,,,,,,,,,,,,0,,0.46049901843070984,-0.09819237887859344,0.0,12.085746765136719,5.755092620849609,0.0,left_2,,0.48549899458885193,-0.09819237887859344,0.25048179626464845,0.11927653312683105,0.5342879295349121,0.3513815999031067,0.25048179626464845,0.11927653312683105,15,0,0,False,0.000878,False,False
pass_diag_2026-09-18,0,123,14,policy,17,,,,,,,,,,,,,,,0,,0.46011003851890564,-0.09670142084360123,0.0,-1.1260896921157837,4.316319465637207,0.0,left_2,,0.48511001467704773,-0.09670142084360123,-0.02333864688873291,0.0894573974609375,0.5338989496231079,0.3528725504875183,-0.02333864688873291,0.0894573974609375,15,0,0,False,0.015548,False,False
pass_diag_2026-09-18,0,123,15,policy,1,,,,,,,,,,,,,,,0,,0.456298291683197,-0.09558320790529251,0.0,-11.034967422485352,3.2372395992279053,0.0,left_2,,0.4812982976436615,-0.09558320790529251,-0.22870399475097655,0.06709304809570313,0.5300871729850769,0.353990763425827,-0.22870399475097655,0.06709304809570313,15,0,0,False,0.013221,False,False
pass_diag_2026-09-18,0,123,16,policy,5,,,,,,,,,,,,,,,0,,0.5069594979286194,-0.09474454075098038,0.0,1.9141745567321777,2.427929639816284,0.0,left_2,,0.4819594919681549,-0.09474454075098038,0.03967200994491577,0.050319786071777346,0.5307483673095703,0.35482943058013916,0.03967200994491577,0.050319786071777346,15,0,0,False,0.059989,False,False
pass_diag_2026-09-18,0,123,17,policy,4,,,,,,,,,,,,,,,0,,0.5026220679283142,-0.11428222805261612,0.0,8.641331672668457,-5.384753704071045,0.0,left_2,,0.4849444031715393,-0.09660456329584122,0.17909496307373046,-0.11160111427307129,0.5337333083152771,0.3529694080352783,0.17909496307373046,-0.11160111427307129,15,0,0,False,0.022075,False,False
pass_diag_2026-09-18,0,123,18,policy,1,,,,,,,,,,,,,,,0,,0.45866310596466064,-0.09799957275390625,0.0,-3.7094011306762695,-4.038565158843994,0.0,left_2,,0.4836631119251251,-0.09799957275390625,-0.07687878131866455,-0.08370083808898926,0.5384610295295715,0.34908539056777954,0.283662166595459,-0.23304178237915038,15,0,0,False,-0.005412,False,False
pass_diag_2026-09-18,0,123,19,policy,4,,,,,,,,,,,,,,,0,,0.5028687715530396,-0.11921252310276031,0.0,4.42365026473999,-10.234624862670898,0.0,left_2,,0.48519113659858704,-0.10153485089540482,0.09168187141418457,-0.21211658477783202,0.5444958209991455,0.3436833620071411,0.36208759307861327,-0.32412227630615237,15,0,0,False,0.041776,False,False
pass_diag_2026-09-18,0,123,20,policy,5,,,,,,,,,,,,,,,0,,0.5148571729660034,-0.10418630391359329,0.0,13.508137702941895,-7.675968647003174,0.0,left_2,,0.48985716700553894,-0.10418630391359329,0.27996139526367186,-0.15908742904663087,0.5525419116020203,0.3396318256855011,0.4827656936645508,-0.24309171676635744,15,0,0,False,0.027511,False,False
pass_diag_2026-09-18,0,123,21,policy,1,,,,,,,,,,,,,,,0,,0.46483665704727173,-0.10617490112781525,0.0,-0.05929682031273842,-5.75697660446167,0.0,left_2,,0.4898366630077362,-0.10617490112781525,-0.001228949651122093,-0.11931557655334472,0.5550564527511597,0.3365931808948517,0.1508742618560791,-0.1823187828063965,15,0,0,False,-0.01065,False,False
pass_diag_2026-09-18,0,123,22,policy,5,,,,,,,,,,,,,,,0,,0.5183413028717041,-0.10766634345054626,0.0,10.145927429199219,-4.317732334136963,0.0,left_2,,0.4933412969112396,-0.10766634345054626,0.21027828216552735,-0.08948668479919433,0.5604624152183533,0.3343141973018646,0.3243556976318359,-0.13673909187316893,15,0,0,False,0.044441,False,False
pass_diag_2026-09-18,0,123,23,policy,1,,,,,,,,,,,,,,,0,,0.46744978427886963,-0.10878492891788483,0.0,-2.5809545516967773,-3.2382993698120117,0.0,left_2,,0.4924497902393341,-0.10878492891788483,-0.05349128246307373,-0.06711501121520996,0.5609968304634094,0.33260494470596313,0.03206677436828613,-0.1025543212890625,15,0,0,False,-0.011341,False,False
pass_diag_2026-09-18,0,123,24,policy,5,,,,,,,,,,,,,,,0,,0.5203011631965637,-0.10962386429309845,0.0,8.254684448242188,-2.428724527359009,0.0,left_2,,0.49530115723609924,-0.10962386429309845,0.17108154296875,-0.05033625602722168,0.5649176836013794,0.3313230276107788,0.23525007247924803,-0.07691574096679688,15,0,0,False,0.042988,False,False
pass_diag_2026-09-18,0,123,25,policy,17,,,,,,,,,,,,,,,0,,0.5259596705436707,-0.11025306582450867,0.0,16.381412506103516,-1.8215433359146118,0.0,left_2,,0.5009596943855286,-0.11025306582450867,0.33951114654541015,-0.03775219440460205,0.5713782906532288,0.33036157488822937,0.38763755798339844,-0.057686805725097656,15,0,0,False,0.019025,False,False
pass_diag_2026-09-18,0,123,26,policy,17,,,,,,,,,,,,,,,0,,0.5337235331535339,-0.11072497069835663,0.0,22.476459503173828,-1.3661575317382812,0.0,left_2,,0.5087235569953918,-0.11072497069835663,0.46583335876464843,-0.028314144611358644,0.5797438025474548,0.3296404778957367,0.5019281768798828,-0.04326510429382324,15,0,0,False,0.019332,False,False
