run_id,episode_id,seed,tick,action_source,action_selected,forced_action,pre_ball_pos_x,pre_ball_pos_y,pre_ball_pos_z,pre_ball_vel_x,pre_ball_vel_y,pre_ball_vel_z,pre_owner_id,pre_teammate_1_x,pre_teammate_1_y,pre_teammate_2_x,pre_teammate_2_y,pre_pass_direction_x,pre_pass_direction_y,post_event_code,post_event_name,post_ball_pos_x,post_ball_pos_y,post_ball_pos_z,post_ball_vel_x,post_ball_vel_y,post_ball_vel_z,post_owner_id,post_last_kicked_by,post_teammate_1_x,post_teammate_1_y,post_teammate_1_vel_x,post_teammate_1_vel_y,post_teammate_2_x,post_teammate_2_y,post_teammate_2_vel_x,post_teammate_2_vel_y,mask_sum,pass_legal,shot_legal,has_ball,reward,terminated,truncated
pass_diag_2026-09-18,0,123,0,forced,5,11,0.22872516512870789,-0.03214564174413681,0.0,0.0,0.0,0.0,left_1,0.4375791549682617,-0.1866646111011505,0.4863680601119995,0.2629093527793884,1.0,0.0,5,pass,0.2727501690387726,-0.03214564174413681,0.0,127.45237731933594,0.0,0.0,,,0.4410991668701172,-0.1866646111011505,0.211200008392334,0.0,0.4898880422115326,0.2629093527793884,0.211200008392334,0.0,15,0,0,False,-0.005,False,False
pass_diag_2026-09-18,0,123,1,policy,18,,,,,,,,,,,,,,,0,,0.3152342736721039,-0.03214564174413681,0.0,122.99153900146484,0.0,0.0,,,0.44725915789604187,-0.1866646111011505,0.36959999084472656,0.0,0.49604806303977966,0.2629093527793884,0.36959999084472656,0.0,15,0,0,False,-0.005848,False,False
pass_diag_2026-09-18,0,123,2,policy,18,,,,,,,,,,,,,,,0,,0.3562314808368683,-0.03214564174413681,0.0,118.68683624267578,0.0,0.0,,,0.45539915561676025,-0.1866646111011505,0.4884000015258789,0.0,0.504188060760498,0.2629093527793884,0.4884000015258789,0.0,15,0,0,False,-0.005819,False,False
pass_diag_2026-09-18,0,123,3,policy,17,,,,,,,,,,,,,,,0,,0.39579373598098755,-0.03214564174413681,0.0,114.53279876708984,0.0,0.0,,,0.4650241732597351,-0.1866646111011505,0.5775,0.0,0.5138130784034729,0.2629093527793884,0.5775,0.0,15,0,0,False,-0.005251,False,False
pass_diag_2026-09-18,0,123,4,policy,17,,,,,,,,,,,,,,,0,,0.4339713454246521,-0.03214564174413681,0.0,110.5241470336914,0.0,0.0,,,0.47576290369033813,-0.1866646111011505,0.6443250274658203,0.0,0.5245518088340759,0.2629093527793884,0.6443250274658203,0.0,15,0,0,False,-0.004815,False,False
pass_diag_2026-09-18,0,123,5,policy,17,,,,,,,,,,,,,,,0,,0.47081273794174194,-0.03214564174413681,0.0,106.65580749511719,0.0,0.0,,,0.4873369634151459,-0.1866646111011505,0.6944437408447266,0.0,0.5361258387565613,0.2629093527793884,0.6944437408447266,0.0,15,0,0,False,-0.004907,False,False
pass_diag_2026-09-18,0,123,6,policy,17,,,,,,,,,,,,,,,0,,0.506364643573761,-0.03214564174413681,0.0,102.9228515625,0.0,0.0,,,0.49953752756118774,-0.1866646111011505,0.7320327758789062,0.0,0.5483264327049255,0.2629093527793884,0.7320327758789062,0.0,15,0,0,False,-0.004985,False,False
pass_diag_2026-09-18,0,123,7,policy,17,,,,,,,,,,,,,,,0,,0.5406723022460938,-0.03214564174413681,0.0,99.32054901123047,0.0,0.0,,,0.5122079253196716,-0.1866646111011505,0.760224609375,0.0,0.5609968304634094,0.2629093527793884,0.760224609375,0.0,15,0,0,False,-0.005049,False,False
pass_diag_2026-09-18,0,123,8,policy,17,,,,,,,,,,,,,,,0,,0.5737791061401367,-0.03214564174413681,0.0,95.84432983398438,0.0,0.0,,,0.5252307653427124,-0.1866646111011505,0.7813684844970703,0.0,0.5740196108818054,0.2629093527793884,0.7813684844970703,0.0,15,0,0,False,-0.005097,False,False
pass_diag_2026-09-18,0,123,9,policy,17,,,,,,,,,,,,,,,0,,0.6057272553443909,-0.03214564174413681,0.0,92.48978424072266,0.0,0.0,,,0.5385178327560425,-0.1866646111011505,0.7972263336181641,0.0,0.5873067378997803,0.2629093527793884,0.7972263336181641,0.0,15,0,0,False,-0.005131,False,False
pass_diag_2026-09-18,0,123,10,policy,17,,,,,,,,,,,,,,,0,,0.6365571618080139,-0.03214564174413681,0.0,89.25263977050781,0.0,0.0,,,0.5520031452178955,-0.1866646111011505,0.8091197204589844,0.0,0.6007920503616333,0.2629093527793884,0.8091197204589844,0.0,15,0,0,False,-0.005153,False,False
pass_diag_2026-09-18,0,123,11,policy,2,,,,,,,,,,,,,,,0,,0.6663080453872681,-0.03214564174413681,0.0,86.12879943847656,0.0,0.0,,,0.5596281290054321,-0.18915362656116486,0.4574988555908203,-0.1493409538269043,0.6084170341491699,0.2604203522205353,0.4574988555908203,-0.1493409538269043,15,0,0,False,-0.005274,False,False
pass_diag_2026-09-18,0,123,12,policy,18,,,,,,,,,,,,,,,0,,0.6950176358222961,-0.03214564174413681,0.0,83.11428833007812,0.0,0.0,,,0.5628578662872314,-0.19350941479206085,0.19378318786621093,-0.26134666442871096,0.6116467714309692,0.2560645639896393,0.19378318786621093,-0.26134666442871096,15,0,0,False,-0.005375,False,False
pass_diag_2026-09-18,0,123,13,policy,18,,,,,,,,,,,,,,,0,,0.7227224111557007,-0.03214564174413681,0.0,80.20529174804688,0.0,0.0,,,0.5627911686897278,-0.199265256524086,-0.004003554284572601,-0.3453509521484375,0.6115800142288208,0.25030872225761414,-0.004003554284572601,-0.3453509521484375,15,0,0,False,-0.005455,False,False
pass_diag_2026-09-18,0,123,14,policy,18,,,,,,,,,,,,,,,0,,0.7494575381278992,-0.03214564174413681,0.0,77.39810180664062,0.0,0.0,,,0.5602520704269409,-0.2060711681842804,-0.1523436164855957,-0.4083541488647461,0.6090409755706787,0.24350281059741974,-0.1523436164855957,-0.4083541488647461,15,0,0,False,-0.005514,False,False
pass_diag_2026-09-18,0,123,15,policy,18,,,,,,,,,,,,,,,0,,0.775256872177124,-0.03214564174413681,0.0,74.68917083740234,0.0,0.0,,,0.5558587908744812,-0.21366460621356964,-0.26359867095947265,-0.455606575012207,0.604647696018219,0.2359093725681305,-0.26359867095947265,-0.455606575012207,15,0,0,False,-0.005555,False,False
pass_diag_2026-09-18,0,123,16,policy,5,,,,,,,,,,,,,,,0,,0.8001532554626465,-0.03214564174413681,0.0,72.0750503540039,0.0,0.0,,,0.5560837984085083,-0.21935968101024628,0.01350100040435791,-0.3417049407958984,0.6048727035522461,0.23021429777145386,0.01350100040435791,-0.3417049407958984,15,0,0,False,-0.005457,False,False
