commit,scenario,seed,collector,episode_index,global_step,episode_length,episode_reward,terminal,truncated,terminal_raw_reward,terminal_shared_reward,score_left,score_right,event_code,terminal_checkpoint_reward,terminal_distance_to_goal,min_step_reward,max_step_reward,sum_step_rewards,reward_count,reward_sum_validation
,academy_3_vs_1_with_keeper,123,collect_rollout,0,0,17,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,123,collect_rollout,1,0,30,0.1711836219765246,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1711836219765246,1,0.1711836219765246
,academy_3_vs_1_with_keeper,123,collect_rollout,2,0,34,-0.05046644753019791,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05046644753019791,1,-0.05046644753019791
,academy_3_vs_1_with_keeper,123,collect_rollout,3,0,22,-0.05666666408069432,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666408069432,1,-0.05666666408069432
,academy_3_vs_1_with_keeper,123,collect_rollout,4,0,18,-0.05666666431352496,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666431352496,1,-0.05666666431352496
,academy_3_vs_1_with_keeper,123,collect_rollout,5,0,19,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,123,collect_rollout,6,0,19,-0.06333333090879023,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06333333090879023,1,-0.06333333090879023
,academy_3_vs_1_with_keeper,123,collect_rollout,7,0,19,-0.06999999727122486,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06999999727122486,1,-0.06999999727122486
,academy_3_vs_1_with_keeper,123,collect_rollout,8,0,19,-0.026666665449738503,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026666665449738503,1,-0.026666665449738503
,academy_3_vs_1_with_keeper,123,collect_rollout,9,0,21,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,123,collect_rollout,10,0,16,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,11,0,18,-0.04333333158865571,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333158865571,1,-0.04333333158865571
,academy_3_vs_1_with_keeper,123,collect_rollout,12,0,16,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,13,0,17,-0.07333333068527281,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.07333333068527281,1,-0.07333333068527281
,academy_3_vs_1_with_keeper,123,collect_rollout,14,0,19,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,15,0,22,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,123,collect_rollout,16,0,94,-0.3166666538454592,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.3166666538454592,1,-0.3166666538454592
,academy_3_vs_1_with_keeper,123,collect_rollout,17,0,16,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,123,collect_rollout,18,0,19,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,123,collect_rollout,19,0,33,-0.10654692188836634,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.10654692188836634,1,-0.10654692188836634
,academy_3_vs_1_with_keeper,123,collect_rollout,20,0,20,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,21,0,57,-0.209999994141981,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.209999994141981,1,-0.209999994141981
,academy_3_vs_1_with_keeper,123,collect_rollout,22,0,19,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,123,collect_rollout,23,0,20,-0.056666664546355605,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.056666664546355605,1,-0.056666664546355605
,academy_3_vs_1_with_keeper,123,collect_rollout,24,0,49,-0.15333332982845604,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.15333332982845604,1,-0.15333332982845604
,academy_3_vs_1_with_keeper,123,collect_rollout,25,0,8,-0.020482517778873444,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.020482517778873444,1,-0.020482517778873444
,academy_3_vs_1_with_keeper,123,collect_rollout,26,0,17,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,123,collect_rollout,27,0,15,-0.026666665449738503,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026666665449738503,1,-0.026666665449738503
,academy_3_vs_1_with_keeper,123,collect_rollout,28,0,95,-0.27564583683852106,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.27564583683852106,1,-0.27564583683852106
,academy_3_vs_1_with_keeper,123,collect_rollout,29,0,14,-0.06086924101691693,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06086924101691693,1,-0.06086924101691693
,academy_3_vs_1_with_keeper,123,collect_rollout,30,0,16,-0.05666666431352496,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666431352496,1,-0.05666666431352496
,academy_3_vs_1_with_keeper,123,collect_rollout,31,0,16,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,32,0,24,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,33,0,68,-0.3415466563310474,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.3415466563310474,1,-0.3415466563310474
,academy_3_vs_1_with_keeper,123,collect_rollout,34,0,16,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,123,collect_rollout,35,0,18,-0.059999997494742274,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.059999997494742274,1,-0.059999997494742274
,academy_3_vs_1_with_keeper,123,collect_rollout,36,0,39,-0.029360596323385835,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029360596323385835,1,-0.029360596323385835
,academy_3_vs_1_with_keeper,123,collect_rollout,37,0,30,-0.08271582191810012,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.08271582191810012,1,-0.08271582191810012
,academy_3_vs_1_with_keeper,123,collect_rollout,38,0,15,-0.04333333158865571,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333158865571,1,-0.04333333158865571
,academy_3_vs_1_with_keeper,123,collect_rollout,39,0,18,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,123,collect_rollout,40,0,18,-0.026666665449738503,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026666665449738503,1,-0.026666665449738503
,academy_3_vs_1_with_keeper,123,collect_rollout,41,0,17,-0.02333333226852119,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.02333333226852119,1,-0.02333333226852119
,academy_3_vs_1_with_keeper,123,collect_rollout,42,0,16,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,123,collect_rollout,43,0,16,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,123,collect_rollout,44,0,20,-0.05666666431352496,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666431352496,1,-0.05666666431352496
,academy_3_vs_1_with_keeper,123,collect_rollout,45,0,8,-0.022284096688963473,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.022284096688963473,1,-0.022284096688963473
,academy_3_vs_1_with_keeper,123,collect_rollout,46,0,33,-0.11666666180826724,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.11666666180826724,1,-0.11666666180826724
,academy_3_vs_1_with_keeper,123,collect_rollout,47,0,19,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,123,collect_rollout,48,0,61,-0.16666665999218822,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.16666665999218822,1,-0.16666665999218822
,academy_3_vs_1_with_keeper,123,collect_rollout,49,0,22,-0.05999999726191163,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05999999726191163,1,-0.05999999726191163
,academy_3_vs_1_with_keeper,123,collect_rollout,50,0,34,-0.024669167876709253,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.024669167876709253,1,-0.024669167876709253
,academy_3_vs_1_with_keeper,123,collect_rollout,51,0,8,-0.11325010587461293,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.11325010587461293,1,-0.11325010587461293
,academy_3_vs_1_with_keeper,123,collect_rollout,52,0,35,-0.2028352328343317,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.2028352328343317,1,-0.2028352328343317
,academy_3_vs_1_with_keeper,123,collect_rollout,53,0,17,-0.026666665449738503,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.026666665449738503,1,-0.026666665449738503
,academy_3_vs_1_with_keeper,123,collect_rollout,54,0,19,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,123,collect_rollout,55,0,18,-0.059999997494742274,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.059999997494742274,1,-0.059999997494742274
,academy_3_vs_1_with_keeper,123,collect_rollout,56,0,35,1.965642703231424,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.965642703231424,1,1.965642703231424
,academy_3_vs_1_with_keeper,123,collect_rollout,57,0,18,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,123,collect_rollout,58,0,18,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,123,collect_rollout,59,0,22,-0.02333333226852119,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.02333333226852119,1,-0.02333333226852119
,academy_3_vs_1_with_keeper,123,collect_rollout,60,0,35,-0.042961568098689895,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.042961568098689895,1,-0.042961568098689895
,academy_3_vs_1_with_keeper,123,collect_rollout,61,0,18,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,123,collect_rollout,62,0,15,-0.019999999087303877,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.019999999087303877,1,-0.019999999087303877
,academy_3_vs_1_with_keeper,123,collect_rollout,63,0,21,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,123,collect_rollout,64,0,18,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,123,collect_rollout,65,0,16,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,123,collect_rollout,66,0,17,-0.0399999984074384,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.0399999984074384,1,-0.0399999984074384
,academy_3_vs_1_with_keeper,123,collect_rollout,67,0,18,-0.05999999726191163,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05999999726191163,1,-0.05999999726191163
,academy_3_vs_1_with_keeper,123,collect_rollout,68,0,18,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,123,collect_rollout,69,0,16,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,123,collect_rollout,70,0,22,2.017885858309455,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.017885858309455,1,2.017885858309455
,academy_3_vs_1_with_keeper,123,collect_rollout,71,0,40,-0.09774939180351794,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.09774939180351794,1,-0.09774939180351794
,academy_3_vs_1_with_keeper,123,collect_rollout,72,0,17,-0.036666665226221085,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.036666665226221085,1,-0.036666665226221085
,academy_3_vs_1_with_keeper,123,collect_rollout,73,0,17,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
