commit,scenario,seed,collector,episode_index,global_step,episode_length,episode_reward,terminal,truncated,terminal_raw_reward,terminal_shared_reward,score_left,score_right,event_code,terminal_checkpoint_reward,terminal_distance_to_goal,min_step_reward,max_step_reward,sum_step_rewards,reward_count,reward_sum_validation
,academy_3_vs_1_with_keeper,4242,collect_rollout,0,0,18,-0.05999999726191163,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05999999726191163,1,-0.05999999726191163
,academy_3_vs_1_with_keeper,4242,collect_rollout,1,0,20,-0.05666666431352496,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666431352496,1,-0.05666666431352496
,academy_3_vs_1_with_keeper,4242,collect_rollout,2,0,34,0.0813164870487526,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0813164870487526,1,0.0813164870487526
,academy_3_vs_1_with_keeper,4242,collect_rollout,3,0,18,-0.05666666408069432,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666408069432,1,-0.05666666408069432
,academy_3_vs_1_with_keeper,4242,collect_rollout,4,0,16,-0.05333333113230765,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05333333113230765,1,-0.05333333113230765
,academy_3_vs_1_with_keeper,4242,collect_rollout,5,0,22,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
,academy_3_vs_1_with_keeper,4242,collect_rollout,6,0,22,-0.06666666362434626,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06666666362434626,1,-0.06666666362434626
,academy_3_vs_1_with_keeper,4242,collect_rollout,7,0,12,-0.08535038190893829,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.08535038190893829,1,-0.08535038190893829
,academy_3_vs_1_with_keeper,4242,collect_rollout,8,0,46,-0.07333332998678088,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.07333332998678088,1,-0.07333332998678088
,academy_3_vs_1_with_keeper,4242,collect_rollout,9,0,18,-0.05277517647482455,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05277517647482455,1,-0.05277517647482455
,academy_3_vs_1_with_keeper,4242,collect_rollout,10,0,18,-0.05999999772757292,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05999999772757292,1,-0.05999999772757292
,academy_3_vs_1_with_keeper,4242,collect_rollout,11,0,20,-0.056666664546355605,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.056666664546355605,1,-0.056666664546355605
,academy_3_vs_1_with_keeper,4242,collect_rollout,12,0,17,-0.06999999727122486,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06999999727122486,1,-0.06999999727122486
,academy_3_vs_1_with_keeper,4242,collect_rollout,13,0,15,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,4242,collect_rollout,14,0,19,-0.04666666500270367,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666500270367,1,-0.04666666500270367
,academy_3_vs_1_with_keeper,4242,collect_rollout,15,0,21,-0.029999998630955815,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029999998630955815,1,-0.029999998630955815
,academy_3_vs_1_with_keeper,4242,collect_rollout,16,0,18,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,4242,collect_rollout,17,0,19,-0.019999999087303877,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.019999999087303877,1,-0.019999999087303877
,academy_3_vs_1_with_keeper,4242,collect_rollout,18,0,17,-0.02333333226852119,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.02333333226852119,1,-0.02333333226852119
,academy_3_vs_1_with_keeper,4242,collect_rollout,19,0,19,-0.05666666408069432,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666408069432,1,-0.05666666408069432
,academy_3_vs_1_with_keeper,4242,collect_rollout,20,0,20,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,4242,collect_rollout,21,0,15,-0.04333333158865571,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333158865571,1,-0.04333333158865571
,academy_3_vs_1_with_keeper,4242,collect_rollout,22,0,41,0.04782367154257372,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.04782367154257372,1,0.04782367154257372
,academy_3_vs_1_with_keeper,4242,collect_rollout,23,0,18,-0.03333333181217313,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03333333181217313,1,-0.03333333181217313
,academy_3_vs_1_with_keeper,4242,collect_rollout,24,0,33,1.863062518183142,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.863062518183142,1,1.863062518183142
,academy_3_vs_1_with_keeper,4242,collect_rollout,25,0,33,-0.06596827763132751,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.06596827763132751,1,-0.06596827763132751
,academy_3_vs_1_with_keeper,4242,collect_rollout,26,0,19,-0.05666666431352496,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05666666431352496,1,-0.05666666431352496
,academy_3_vs_1_with_keeper,4242,collect_rollout,27,0,16,-0.04666666453704238,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04666666453704238,1,-0.04666666453704238
,academy_3_vs_1_with_keeper,4242,collect_rollout,28,0,32,-0.014755751326447353,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.014755751326447353,1,-0.014755751326447353
,academy_3_vs_1_with_keeper,4242,collect_rollout,29,0,40,-0.029309802299394505,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.029309802299394505,1,-0.029309802299394505
,academy_3_vs_1_with_keeper,4242,collect_rollout,30,0,18,-0.03666666499339044,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.03666666499339044,1,-0.03666666499339044
,academy_3_vs_1_with_keeper,4242,collect_rollout,31,0,48,-0.04604207302327268,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04604207302327268,1,-0.04604207302327268
,academy_3_vs_1_with_keeper,4242,collect_rollout,32,0,18,-0.04333333135582507,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.04333333135582507,1,-0.04333333135582507
