commit,scenario,seed,collector,episode_index,global_step,episode_length,episode_reward,terminal,truncated,terminal_raw_reward,terminal_shared_reward,score_left,score_right,event_code,terminal_checkpoint_reward,terminal_distance_to_goal,min_step_reward,max_step_reward,sum_step_rewards,reward_count,reward_sum_validation
,academy_3_vs_1_with_keeper,999,collect_rollout,0,0,39,-0.14442700939252973,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.14442700939252973,1,-0.14442700939252973
,academy_3_vs_1_with_keeper,999,collect_rollout,1,0,17,-0.019999999087303877,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.019999999087303877,1,-0.019999999087303877
,academy_3_vs_1_with_keeper,999,collect_rollout,2,0,33,-0.12139123980887234,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.12139123980887234,1,-0.12139123980887234
,academy_3_vs_1_with_keeper,999,collect_rollout,3,0,22,-0.056666664546355605,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.056666664546355605,1,-0.056666664546355605
,academy_3_vs_1_with_keeper,999,collect_rollout,4,0,18,-0.039999998174607754,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.039999998174607754,1,-0.039999998174607754
,academy_3_vs_1_with_keeper,999,collect_rollout,5,0,69,-0.235241373302415,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.235241373302415,1,-0.235241373302415
,academy_3_vs_1_with_keeper,999,collect_rollout,6,0,93,-0.24382877023890615,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.24382877023890615,1,-0.24382877023890615
,academy_3_vs_1_with_keeper,999,collect_rollout,7,0,6,-0.002284097485244274,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.002284097485244274,1,-0.002284097485244274
,academy_3_vs_1_with_keeper,999,collect_rollout,8,0,19,-0.05999999726191163,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.05999999726191163,1,-0.05999999726191163
,academy_3_vs_1_with_keeper,999,collect_rollout,9,0,52,-0.16696409275755286,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.16696409275755286,1,-0.16696409275755286
